transaction_id,account_id,beneficiary_id,type_id,amount,transaction_date,is_fraud
1867,102,38,4,31542.97,2025-01-29,0
1868,139,74,3,37737.44,2025-07-30,0
1869,95,55,3,36484.11,2025-06-02,0
1870,119,92,4,32031.15,2025-11-26,0
1871,75,76,3,37536.09,2025-06-17,0
1872,159,95,4,28403.01,2025-02-05,0
1873,9,4,3,15100.34,2025-05-28,0
1874,117,6,1,33517.98,2025-01-15,0
1875,81,26,3,32884.9,2025-01-27,0
1876,100,89,3,10233.08,2025-01-26,0
1877,5,64,1,29792.4,2025-11-15,0
1878,151,75,4,41119.74,2025-08-13,0
1879,144,35,3,47190.05,2025-04-17,0
1880,11,68,4,13335.74,2025-12-12,0
1881,129,28,1,7461.87,2025-06-14,0
1882,79,99,3,43240.31,2025-07-22,0
1883,46,20,4,38619.49,2025-08-23,0
1884,173,33,4,22426.17,2025-06-23,0
1885,70,44,3,20933.86,2025-06-05,0
1886,18,61,4,49662.44,2025-06-26,0
1887,164,19,4,21835.46,2025-04-17,0
1888,76,16,1,17522.06,2025-09-07,0
1889,186,99,3,41382.52,2025-01-31,0
1890,175,51,4,8362.06,2025-04-12,0
1891,70,51,1,4017.28,2025-11-17,1
1892,126,10,2,25755.99,2025-12-22,0
1893,103,49,4,18036.48,2025-01-17,0
1894,127,25,2,22698.73,2025-09-26,0
1895,94,99,3,41247.28,2025-12-02,0
1896,162,7,1,23650.9,2025-11-02,0
1897,98,40,4,38924.29,2025-04-07,0
1898,19,69,3,44868.42,2025-09-20,0
1899,4,67,2,39088.9,2025-11-06,0
1900,113,19,4,7789.56,2025-11-10,0
1901,137,79,4,45796.17,2025-01-14,0
1902,53,11,3,20897.48,2025-08-15,0
1903,176,49,1,2556.84,2025-07-30,0
1904,17,70,3,41759.4,2025-08-28,0
1905,166,100,3,17634.59,2025-06-18,0
1906,100,37,4,7299.88,2025-11-06,0
1907,30,26,2,39796.84,2025-01-20,0
1908,71,73,2,39957.23,2025-01-23,0
1909,141,43,3,20439.96,2025-06-30,0
1910,2,3,1,27854.54,2025-06-21,0
1911,103,27,3,46841.96,2025-06-13,0
1912,8,27,4,19471.52,2025-08-18,0
1913,150,40,3,3635.94,2025-09-01,0
1914,124,5,1,14002.06,2025-07-20,0
1915,86,37,3,15109.62,2025-10-30,0
1916,180,18,2,15117.16,2025-03-13,0
1917,130,94,4,18043.29,2025-10-20,0
1918,50,64,2,45837.65,2025-07-01,0
1919,29,42,3,41846.75,2025-08-12,0
1920,120,78,3,3766.78,2025-11-03,0
1921,181,96,2,8931.06,2025-09-17,0
1922,66,64,4,26779.32,2025-10-29,0
1923,124,92,3,5250.07,2025-02-28,0
1924,63,86,2,27465.33,2025-02-23,0
1925,53,42,3,32506.92,2025-01-02,0
1926,191,16,1,7676.02,2025-01-15,0
1927,75,88,1,34009.81,2025-05-04,0
1928,52,36,2,11801.93,2025-05-16,0
1929,26,88,2,2714.69,2025-11-15,0
1930,26,89,2,18357.73,2025-02-16,0
1931,44,48,1,32728.22,2025-09-25,0
1932,173,67,3,16280.22,2025-04-04,0
1933,81,92,2,9804.66,2025-02-04,0
1934,137,25,2,9905.85,2025-04-30,0
1935,123,49,3,42239.13,2025-03-03,0
1936,114,62,1,14601.5,2025-08-06,0
1937,29,27,2,29445.43,2025-04-29,0
1938,152,11,4,41181.66,2025-05-14,0
1939,40,89,1,170.57,2025-07-25,0
1940,55,47,4,27905.14,2025-03-08,0
1941,37,88,1,24282.25,2025-10-13,0
1942,117,54,1,39621.93,2025-06-11,0
1943,198,48,3,21754.03,2025-04-09,0
1944,181,63,3,29696.23,2025-07-27,0
1945,154,7,2,38847.26,2025-01-16,0
1946,193,40,2,15054.84,2025-12-18,0
1947,106,62,2,5185.81,2025-06-10,0
1948,182,40,3,10947.52,2025-04-27,0
1949,183,20,1,15223.8,2025-08-03,0
1950,10,66,3,29085.69,2025-10-17,0
1951,144,59,3,9313.12,2025-01-22,0
1952,124,21,1,39844.07,2025-06-23,0
1953,95,89,3,19806.43,2025-08-26,0
1954,19,83,4,1781.89,2025-01-21,0
1955,41,85,1,47459.02,2025-02-01,0
1956,98,16,3,3192.25,2025-12-16,0
1957,3,100,1,36138.86,2025-08-27,0
1958,12,30,1,44335.58,2025-01-07,0
1959,169,81,2,1575.55,2025-01-18,0
1960,21,4,2,38983.02,2025-11-12,0
1961,50,15,3,26049.2,2025-12-05,0
1962,184,95,1,4878.59,2025-07-18,0
1963,166,59,1,1291.95,2025-03-22,0
1964,83,27,3,9756.9,2025-11-29,0
1965,105,69,3,6498.58,2025-01-01,0
1966,186,29,1,46865.54,2025-01-17,0
1967,56,25,1,26854.75,2025-09-04,0
1968,20,80,1,14247.83,2025-07-04,0
1969,170,37,4,35567.52,2025-03-25,0
1970,37,1,4,38176.47,2025-09-10,0
1971,188,69,2,18184.54,2025-07-03,0
1972,182,78,4,33126.72,2025-04-22,0
1973,162,36,4,45285.59,2025-03-03,0
1974,61,99,1,2419.66,2025-09-03,0
1975,67,85,2,1319.27,2025-05-29,0
1976,14,50,2,36590.19,2025-05-30,0
1977,149,56,3,34442.18,2025-02-11,0
1978,62,92,4,712.71,2025-03-03,0
1979,163,58,2,38804.18,2025-04-19,0
1980,181,41,2,12775.67,2025-05-16,0
1981,101,49,4,48964.18,2025-04-04,0
1982,6,13,2,6927.82,2025-01-13,0
1983,77,56,2,46744.31,2025-07-17,0
1984,77,51,4,2296.3,2025-11-26,0
1985,45,36,1,27942.47,2025-10-10,0
1986,15,87,2,7395.96,2025-05-23,0
1987,34,20,3,24173.42,2025-01-02,0
1988,75,15,3,17533.88,2025-07-31,0
1989,171,77,2,38222.26,2025-07-31,0
1990,136,64,4,16585.59,2025-07-12,0
1991,15,71,3,43855.85,2025-03-21,0
1992,117,79,4,7902.84,2025-08-02,0
1993,171,39,3,38067.17,2025-07-19,0
1994,62,97,3,20303.05,2025-03-18,0
1995,98,34,3,32118.5,2025-02-16,0
1996,161,38,3,20836.08,2025-01-02,0
1997,174,60,3,28615.68,2025-08-21,0
1998,18,64,3,45129.22,2025-04-06,0
1999,128,2,4,49734.17,2025-02-10,0
2000,137,65,2,33003.48,2025-12-07,0
2001,48,45,4,26383.29,2025-11-01,0
2002,101,18,3,30441.43,2025-09-08,0
2003,34,18,4,47297.85,2025-06-25,0
2004,105,8,3,11237.32,2025-01-16,0
2005,39,74,3,6312.9,2025-04-14,0
2006,65,19,2,5927.99,2025-02-26,0
2007,186,5,4,47592.23,2025-07-27,0
2008,186,47,2,18507.09,2025-01-13,0
2009,79,46,1,28838.13,2025-08-06,0
2010,91,98,4,4834.33,2025-08-24,0
2011,139,46,1,39896.07,2025-03-07,0
2012,29,56,3,1033.34,2025-04-07,0
2013,24,57,3,17581.24,2025-08-21,0
2014,47,24,4,14379.78,2025-12-25,0
2015,43,85,1,47913.05,2025-02-02,0
2016,10,8,4,36525.56,2025-09-14,0
2017,188,5,4,2482.68,2025-04-28,0
2018,135,2,1,2311.5,2025-07-03,0
2019,113,95,3,30776.59,2025-12-26,0
2020,25,69,2,16840.56,2025-11-25,0
2021,45,20,2,26755.01,2025-05-02,0
2022,20,86,3,29880.02,2025-07-01,0
2023,55,47,3,22730.97,2025-03-05,0
2024,14,72,4,16712.68,2025-08-20,0
2025,51,19,3,47115.55,2025-12-24,0
2026,72,44,3,49723.71,2025-01-16,0
2027,88,36,4,32304.73,2025-04-12,0
2028,54,14,3,35052.61,2025-10-05,0
2029,5,27,2,21331.12,2025-09-15,0
2030,171,59,1,44039.74,2025-06-11,0
2031,112,89,2,31441.42,2025-08-28,0
2032,11,8,2,24353.19,2025-05-23,0
2033,51,84,4,27285.05,2025-03-23,0
2034,25,95,2,46218.33,2025-11-16,0
2035,129,59,3,33676.9,2025-04-03,0
2036,190,18,4,40981.4,2025-03-24,0
2037,193,98,4,30529.36,2025-06-21,0
2038,1,45,2,15283.84,2025-05-12,0
2039,186,94,4,48335.65,2025-03-20,0
2040,132,22,3,7774.5,2025-05-30,0
2041,131,58,3,47589.09,2025-12-20,0
2042,40,21,3,7948.63,2025-01-27,0
2043,42,50,2,17840.24,2025-08-06,0
2044,115,4,2,5412.12,2025-02-17,0
2045,160,78,2,30658.28,2025-01-11,0
2046,12,11,1,31305.11,2025-03-13,0
2047,8,79,3,41423.24,2025-10-17,0
2048,161,5,2,38250.16,2025-02-27,0
2049,172,36,3,23968.86,2025-10-23,0
2050,37,22,4,9203.25,2025-05-23,0
2051,113,88,1,7086.43,2025-01-06,0
2052,59,51,1,25803.24,2025-05-25,0
2053,172,97,2,16284.38,2025-08-01,0
2054,38,13,4,42126.74,2025-05-15,0
2055,193,15,3,44892.89,2025-09-16,0
2056,154,12,4,44648.07,2025-10-06,0
2057,135,35,3,3283.52,2025-09-08,0
2058,168,89,2,36159.86,2025-11-21,0
2059,189,35,2,45104.48,2025-08-04,0
2060,126,74,3,28672.26,2025-11-14,0
2061,22,11,1,48675.34,2025-03-30,0
2062,23,52,1,30397.2,2025-09-06,0
2063,127,29,1,45287.27,2025-11-07,0
2064,130,39,2,31999.25,2025-06-10,0
2065,39,46,2,31037.34,2025-08-21,0
2066,34,95,3,35356.79,2025-02-21,0
2067,132,97,1,6465.21,2025-10-06,0
2068,80,84,2,18854.42,2025-10-06,0
2069,6,9,4,15199.14,2025-05-27,0
2070,40,92,2,16648.2,2025-03-16,0
2071,104,37,2,3199.75,2025-04-24,0
2072,53,69,2,10900.67,2025-08-18,0
2073,102,63,2,45587.24,2025-10-19,0
2074,77,14,3,44359.97,2025-04-26,0
2075,196,9,2,1384.63,2025-12-08,0
2076,62,79,4,3571.81,2025-06-26,0
2077,5,5,1,47377.14,2025-04-17,0
2078,67,20,3,2180.56,2025-04-27,0
2079,188,27,1,43867.98,2025-01-08,0
2080,182,27,4,33491.26,2025-12-04,0
2081,58,65,3,25339.9,2025-11-28,0
2082,55,27,2,42817.77,2025-05-26,0
2083,3,100,2,46999.89,2025-05-27,0
2084,84,10,3,12526.62,2025-04-20,0
2085,142,58,3,34963.34,2025-05-02,0
2086,16,94,4,18940.37,2025-05-10,0
2087,142,21,1,21560.58,2025-12-25,0
2088,97,46,3,43977.3,2025-07-27,0
2089,24,75,1,42376.73,2025-05-30,0
2090,13,10,2,46608.12,2025-04-17,0
2091,127,38,4,30232.08,2025-10-28,0
2092,33,44,3,22253.38,2025-09-28,0
2093,31,100,3,7311.1,2025-12-14,0
2094,92,73,2,47041.94,2025-04-25,0
2095,153,79,1,30013.89,2025-11-22,0
2096,200,57,2,14639.65,2025-04-03,0
2097,75,18,3,1144.23,2025-03-06,0
2098,25,25,3,3095.27,2025-09-21,0
2099,155,54,1,16334.14,2025-01-10,0
2100,146,51,4,10162.8,2025-11-13,0
2101,122,83,4,45385.23,2025-05-27,0
2102,67,67,4,39421.47,2025-06-22,0
2103,44,100,3,2871.81,2025-01-06,0
2104,173,76,1,41789.38,2025-03-25,0
2105,158,71,1,1535.14,2025-02-17,0
2106,92,66,1,23819.96,2025-06-18,0
2107,141,74,1,11542.31,2025-10-05,0
2108,170,50,4,18198.78,2025-09-17,0
2109,12,82,1,13937.14,2025-08-22,0
2110,153,80,4,33589.66,2025-10-22,0
2111,121,92,4,27673.51,2025-11-11,0
2112,2,12,1,36002.41,2025-07-09,0
2113,33,6,4,7052.71,2025-06-02,0
2114,133,25,4,1550.32,2025-09-14,0
2115,5,9,3,12632.36,2025-09-25,0
2116,173,68,1,1442.26,2025-07-06,0
2117,22,75,2,31911.62,2025-08-26,0
2118,160,31,4,28725.85,2025-05-13,0
2119,15,59,3,6558.78,2025-04-25,0
2120,109,86,2,9132.28,2025-06-10,0
2121,156,20,1,44071.58,2025-07-12,0
2122,14,50,3,5152.71,2025-02-11,0
2123,168,81,4,19998.49,2025-10-11,0
2124,150,36,4,26620.96,2025-06-28,0
2125,179,71,3,10664.16,2025-03-11,0
2126,5,50,1,16701.8,2025-05-09,0
2127,146,95,2,32870.07,2025-05-03,0
2128,191,22,1,9637.11,2025-03-06,0
2129,72,90,4,26876.1,2025-08-22,0
2130,26,27,1,42092.93,2025-07-10,0
2131,75,43,1,4322.63,2025-12-18,0
2132,46,78,4,36450.21,2025-06-12,0
2133,20,61,4,49477.04,2025-04-20,0
2134,196,40,4,36805.74,2025-04-09,0
2135,95,68,2,3622.58,2025-12-07,0
2136,107,45,4,33438.16,2025-06-30,0
2137,120,99,4,10958.81,2025-08-10,0
2138,90,35,3,845.92,2025-04-15,0
2139,35,2,4,17541.94,2025-06-29,0
2140,163,56,4,16095.16,2025-04-02,0
2141,24,73,4,11150.95,2025-03-17,0
2142,19,63,4,27183.52,2025-07-10,0
2143,13,41,4,39238.99,2025-04-20,0
2144,114,53,3,11961.15,2025-02-04,0
2145,73,15,2,32937.92,2025-10-11,0
2146,37,28,4,35581.58,2025-11-18,0
2147,200,5,1,41300.16,2025-04-15,0
2148,72,17,1,33540.91,2025-08-22,0
2149,71,41,4,46948.53,2025-04-16,0
2150,26,57,3,33529.45,2025-02-05,0
2151,89,35,1,35153.8,2025-01-17,0
2152,4,7,2,26388.59,2025-05-11,0
2153,160,1,1,23464.12,2025-12-13,0
2154,31,37,3,43783.73,2025-07-08,0
2155,33,14,1,41123.39,2025-04-26,0
2156,77,39,1,46227.22,2025-06-29,0
2157,179,82,2,42694.05,2025-08-07,0
2158,140,60,3,39075.97,2025-04-30,0
2159,97,78,1,15861.46,2025-08-15,0
2160,4,1,3,2467.34,2025-11-13,0
2161,184,80,3,22510.6,2025-02-17,0
2162,76,68,1,46595.02,2025-10-13,0
2163,37,10,2,43789,2025-10-13,0
2164,139,31,2,43908.42,2025-03-28,0
2165,51,20,1,9449.19,2025-06-14,0
2166,64,26,3,4458.76,2025-03-16,0
2167,119,4,2,29101.33,2025-04-09,0
2168,168,94,2,49671.31,2025-06-15,0
2169,74,75,4,32472.86,2025-12-18,1
2170,41,79,1,1372.57,2025-12-09,0
2171,4,13,3,33268.77,2025-10-04,0
2172,150,34,1,687.51,2025-05-12,0
2173,191,81,4,1140.11,2025-08-13,0
2174,2,88,3,11210.24,2025-04-02,0
2175,180,40,3,9746.15,2025-03-15,0
2176,68,29,2,39360.03,2025-07-09,0
2177,40,20,3,26856.65,2025-08-26,0
2178,11,88,4,11651.15,2025-01-18,0
2179,46,58,4,44935.24,2025-01-23,0
2180,14,50,1,47926.72,2025-08-28,0
2181,15,10,2,45769.47,2025-06-18,0
2182,120,42,4,16726.5,2025-10-24,0
2183,136,10,1,30617.13,2025-08-17,0
2184,152,17,2,33378.96,2025-08-22,0
2185,19,5,1,5362,2025-12-28,0
2186,73,27,4,33492.9,2025-08-27,1
2187,90,45,1,10241.9,2025-09-26,0
2188,66,64,1,45203.48,2025-05-11,0
2189,35,34,3,13532.62,2025-07-14,0
2190,67,38,1,34956.22,2025-11-04,0
2191,146,60,1,7244.26,2025-04-08,0
2192,192,50,2,14129.09,2025-12-16,0
2193,182,58,4,47771.44,2025-02-27,0
2194,122,20,3,13223.36,2025-11-05,0
2195,73,38,4,14122.8,2025-10-27,0
2196,148,81,2,47252.45,2025-09-14,0
2197,99,56,2,16065.86,2025-05-31,0
2198,135,38,2,41006.56,2025-01-15,0
2199,101,52,2,42984.43,2025-05-11,0
2200,95,68,1,23226.76,2025-11-19,0
2201,184,65,3,40837.03,2025-03-17,0
2202,181,45,3,22482.47,2025-12-14,0
2203,87,95,3,26208.73,2025-03-17,0
2204,6,3,2,10589.95,2025-01-30,0
2205,19,79,1,40020.35,2025-07-20,0
2206,128,59,3,28840.48,2025-08-23,0
2207,35,24,3,39647.65,2025-05-04,0
2208,199,40,2,3684.33,2025-06-20,0
2209,152,98,1,25271.33,2025-04-19,1
2210,108,74,4,41498.16,2025-08-13,0
2211,52,37,1,47328.02,2025-09-05,0
2212,32,31,2,38193.81,2025-07-28,0
2213,70,71,3,39409.16,2025-11-17,0
2214,198,54,3,45923.13,2025-03-25,0
2215,179,42,1,14867.88,2025-01-05,0
2216,49,32,3,49629.74,2025-12-12,0
2217,120,33,4,13462.99,2025-10-02,0
2218,142,49,3,49917.5,2025-10-23,0
2219,150,73,2,48826.77,2025-02-13,0
2220,191,1,3,14772.5,2025-05-12,0
2221,143,75,2,47560.31,2025-07-14,0
2222,122,8,2,29550.32,2025-03-26,0
2223,160,99,4,11045.22,2025-11-16,0
2224,130,84,4,44346.36,2025-10-31,0
2225,38,72,3,17753.72,2025-02-27,0
2226,175,27,4,37513.07,2025-08-12,0
2227,120,41,2,13689.72,2025-02-03,0
2228,51,32,4,21671.77,2025-03-06,0
2229,154,91,4,11754.45,2025-02-21,0
2230,191,6,2,33233.87,2025-02-17,0
2231,66,67,3,13477.3,2025-02-10,0
2232,21,47,1,26437.57,2025-08-15,0
2233,181,86,2,38393.4,2025-05-06,0
2234,178,72,2,47339.76,2025-08-04,0
2235,161,80,1,3478.54,2025-07-10,0
2236,77,48,4,24071.11,2025-06-29,0
2237,152,30,1,20703.7,2025-08-23,0
2238,175,50,4,37022.84,2025-02-11,0
2239,95,35,1,15865.44,2025-01-30,0
2240,134,52,3,35801.69,2025-04-17,0
2241,138,8,1,29281.87,2025-05-01,0
2242,157,41,2,49545.4,2025-06-23,0
2243,91,5,4,24938.55,2025-03-28,0
2244,82,10,1,31265.47,2025-02-08,0
2245,110,22,3,29423.76,2025-06-29,0
2246,84,66,4,26723.73,2025-03-17,0
2247,48,74,4,19165.73,2025-10-28,0
2248,147,48,1,11137.42,2025-03-18,0
2249,79,95,2,39180.77,2025-07-03,0
2250,28,77,1,25700.49,2025-12-18,0
2251,149,22,3,15884.51,2025-11-21,0
2252,23,60,1,31712.26,2025-06-15,0
2253,187,35,1,45211.01,2025-11-22,0
2254,104,56,3,18074.9,2025-06-29,0
2255,187,53,4,24266.02,2025-04-27,0
2256,144,55,3,33680.77,2025-07-26,0
2257,70,4,3,47252.99,2025-06-23,0
2258,59,15,2,13440.07,2025-02-17,0
2259,192,29,1,26208.95,2025-08-27,0
2260,111,85,4,33936.97,2025-12-10,0
2261,91,84,2,22364.64,2025-06-02,0
2262,198,34,4,6396.45,2025-12-23,0
2263,44,53,1,32983.34,2025-06-09,0
2264,184,60,2,25980.25,2025-04-18,0
2265,141,12,4,19822.69,2025-04-15,0
2266,5,32,4,24879.16,2025-04-11,0
2267,45,51,1,40983.94,2025-04-10,0
2268,24,85,3,19829.66,2025-09-05,0
2269,9,37,3,19245.46,2025-09-13,0
2270,62,75,4,13490.22,2025-03-17,0
2271,53,4,2,43881.31,2025-06-07,0
2272,158,65,3,47050.95,2025-05-05,0
2273,108,13,1,12820.27,2025-10-02,0
2274,102,7,4,25088.43,2026-01-01,0
2275,76,10,3,27821.59,2025-06-27,0
2276,27,14,3,45925.23,2025-04-12,0
2277,99,96,2,45058.16,2025-06-04,0
2278,128,52,3,18221,2025-09-09,0
2279,179,84,1,14203.97,2025-11-01,0
2280,149,42,1,18239.81,2025-11-29,0
2281,128,35,1,21373.59,2025-08-25,0
2282,67,78,4,38766.85,2025-12-25,0
2283,199,47,3,16670.76,2025-11-03,0
2284,27,8,2,37242.2,2025-11-29,0
2285,139,53,3,25835.3,2025-01-19,0
2286,160,38,1,33889.7,2025-03-26,0
2287,106,82,2,19924.39,2025-09-30,0
2288,72,78,2,22556.82,2025-09-16,0
2289,131,94,2,43302.4,2025-11-09,0
2290,2,90,1,45237.38,2025-08-12,0
2291,112,83,2,17651.1,2025-11-07,0
2292,188,35,1,15630.79,2025-10-18,0
2293,134,4,2,33820.42,2025-08-14,0
2294,169,13,2,26203.08,2025-12-17,0
2295,175,63,3,10588.16,2025-12-11,0
2296,9,91,4,48833.85,2025-10-02,0
2297,27,27,4,27005.28,2025-11-22,0
2298,167,72,2,22787.79,2025-07-07,0
2299,159,29,1,45382.86,2025-08-11,0
2300,63,6,4,887.92,2025-10-04,0
2301,126,70,3,10217.62,2025-03-08,0
2302,140,62,2,22935.74,2025-01-18,0
2303,159,78,2,41837.92,2025-01-05,0
2304,161,76,4,19207.03,2025-11-06,0
2305,82,95,2,11400.37,2025-10-20,0
2306,101,35,3,48516.72,2025-05-12,0
2307,149,54,1,45477.38,2025-08-25,0
2308,158,85,3,8086.51,2025-09-10,0
2309,144,84,2,25570.69,2025-04-14,0
2310,104,50,2,19376.75,2025-02-23,0
2311,52,36,2,18939.51,2025-11-14,0
2312,63,28,4,13484.38,2025-06-22,0
2313,13,4,4,37998.5,2025-10-14,0
2314,75,5,2,46959.46,2025-03-16,0
2315,50,14,4,45125.9,2025-08-29,0
2316,84,64,3,16082.02,2025-10-28,0
2317,29,37,1,14447.68,2025-09-14,0
2318,147,27,3,37620.93,2025-07-23,0
2319,76,29,1,35605.18,2025-08-08,0
2320,174,92,2,13280.32,2025-09-05,0
2321,198,99,2,29693.7,2025-01-28,0
2322,193,67,2,34757.16,2025-04-14,0
2323,95,82,1,37203.35,2025-06-24,0
2324,154,3,3,11586.72,2025-01-28,0
2325,143,38,2,36571.27,2025-09-01,0
2326,36,35,3,41219.54,2025-02-23,0
2327,111,28,1,46416.72,2025-03-11,0
2328,120,44,3,36887.17,2025-03-07,0
2329,60,77,1,41338.28,2025-08-11,0
2330,197,38,2,770.06,2025-04-10,0
2331,45,23,2,14809.7,2025-08-30,0
2332,144,70,4,17409.65,2025-09-16,0
2333,74,20,4,33421.82,2025-10-28,0
2334,188,58,2,4449.32,2025-03-14,0
2335,99,84,4,37167.5,2025-05-24,0
2336,156,68,4,18987.53,2025-01-30,0
2337,164,52,1,21710.24,2025-05-26,0
2338,44,68,1,33457.65,2025-02-05,0
2339,51,81,3,8369.8,2025-08-16,0
2340,132,14,1,12667.63,2025-05-25,0
2341,93,52,3,11297.38,2025-12-10,0
2342,25,9,4,46854.19,2025-04-24,0
2343,134,16,3,41641.07,2025-12-11,0
2344,2,97,3,18148.93,2025-05-14,0
2345,66,51,2,24730.02,2025-04-30,0
2346,136,63,2,16626.92,2025-10-31,0
2347,49,56,2,14395.22,2025-04-29,0
2348,146,95,4,8896.25,2025-10-12,0
2349,131,33,2,36190.33,2025-01-29,0
2350,56,82,2,35040.95,2025-05-11,0
2351,15,45,2,913.11,2025-05-28,0
2352,152,95,4,41357.57,2025-03-19,0
2353,56,63,2,45888.58,2025-03-03,0
2354,39,38,4,16565.26,2025-05-02,0
2355,153,8,1,40999.28,2025-10-02,0
2356,28,14,4,37263.37,2025-11-17,0
2357,107,44,3,8242.35,2025-04-08,0
2358,51,50,3,13782.54,2025-06-05,0
2359,183,14,1,20830.91,2025-05-12,0
2360,156,72,1,42233.49,2025-01-17,0
2361,110,83,1,24900.62,2025-04-25,0
2362,131,94,1,36474.62,2025-12-28,0
2363,171,100,1,24923.98,2025-06-19,0
2364,194,29,1,18654.05,2025-05-25,0
2365,122,50,2,27637.58,2025-01-21,0
2366,7,38,2,17576.2,2025-12-15,0
2367,174,26,2,49884.38,2025-02-03,0
2368,115,65,3,2932.87,2025-03-03,0
2369,89,29,3,4429.56,2025-07-04,0
2370,190,62,1,25604.16,2025-10-27,0
2371,27,23,2,23509.36,2025-04-07,0
2372,179,19,3,49227.08,2025-08-17,0
2373,80,77,2,22561.38,2025-03-31,0
2374,7,11,1,25787.33,2025-08-19,0
2375,9,42,4,17943.24,2025-06-04,0
2376,180,14,4,21150.61,2025-03-17,0
2377,37,66,3,30302.32,2025-04-19,0
2378,72,83,4,22481.66,2025-12-19,0
2379,111,36,2,13960.86,2025-07-01,0
2380,178,93,2,43330.71,2025-12-16,0
2381,134,71,1,6551.07,2025-04-08,0
2382,57,4,2,760.98,2025-02-18,0
2383,55,89,1,31016.17,2025-12-02,0
2384,80,71,2,38090.66,2025-12-31,0
2385,39,97,3,25943.34,2025-12-23,0
2386,138,60,1,6672.95,2025-10-31,0
2387,112,13,1,48347,2025-04-24,0
2388,31,94,4,18414.84,2025-02-21,0
2389,74,88,2,30029.62,2025-11-10,0
2390,98,85,4,39752.06,2025-08-20,0
2391,124,48,1,45274.86,2025-04-06,0
2392,138,42,4,43234.23,2025-11-22,0
2393,175,47,3,43753.38,2025-01-09,0
2394,66,84,4,2070.31,2025-06-03,0
2395,8,20,4,43036.5,2025-02-19,0
2396,81,53,1,30674.47,2025-11-13,0
2397,131,68,1,14775.8,2025-03-25,0
2398,139,50,3,29075.84,2025-05-14,0
2399,134,96,4,35187.84,2025-10-09,0
2400,122,1,3,1529.45,2025-10-02,0
2401,102,85,1,39302.92,2025-01-10,0
2402,65,4,3,18205.37,2025-07-16,0
2403,20,58,2,26610.28,2025-09-15,0
2404,166,12,1,40729.28,2025-06-29,0
2405,172,2,3,17280.93,2025-07-05,0
2406,110,15,4,8088.8,2025-06-05,0
2407,77,32,1,35003.98,2025-02-27,0
2408,18,66,3,47618.02,2025-12-24,0
2409,169,64,1,34861.04,2025-03-17,0
2410,42,50,4,18482.36,2025-11-30,0
2411,104,5,2,6004.81,2025-10-02,0
2412,190,42,1,45073.73,2025-07-17,0
2413,132,36,2,20852.66,2025-01-01,0
2414,112,13,4,11748.04,2025-03-29,0
2415,199,8,3,8665.72,2025-07-05,0
2416,99,28,3,2725.42,2026-01-01,0
2417,107,16,3,48019.05,2025-06-12,0
2418,70,3,1,37334.61,2025-02-02,0
2419,33,13,4,16746.11,2025-01-03,0
2420,64,27,2,28332.81,2025-05-24,0
2421,26,24,2,7133.41,2025-03-09,0
2422,24,53,1,24343.04,2025-04-27,0
2423,167,74,3,44592.55,2025-06-12,0
2424,41,43,2,29335.94,2025-06-15,0
2425,75,86,3,35978.82,2025-03-16,0
2426,126,97,2,25795.33,2025-01-09,0
2427,135,94,4,35142.54,2025-08-28,0
2428,121,43,2,42802.72,2025-09-20,0
2429,148,48,4,20352.06,2025-06-13,0
2430,65,90,2,47444.7,2025-07-07,0
2431,141,61,3,11423.47,2025-04-01,0
2432,83,7,3,48990.35,2025-04-22,0
2433,8,61,1,2132.1,2025-11-06,1
2434,64,44,2,16396.76,2025-10-19,0
2435,2,28,3,28891.91,2025-09-18,0
2436,130,67,3,26155.33,2025-07-11,0
2437,186,79,3,23764.26,2025-06-26,0
2438,12,36,2,35727.68,2025-07-23,0
2439,197,5,3,40117.56,2025-03-27,0
2440,40,100,4,26797.84,2025-10-25,0
2441,40,95,2,28802.27,2025-07-05,0
2442,36,22,3,7273.05,2025-01-14,0
2443,95,89,3,7593.58,2025-11-06,0
2444,136,74,3,34453.49,2025-03-16,0
2445,41,21,2,43813.42,2025-07-09,0
2446,45,100,3,21809.86,2025-02-23,0
2447,122,23,4,21888.57,2025-02-01,0
2448,81,33,4,35381.95,2025-07-09,0
2449,199,75,4,26468.87,2025-11-01,0
2450,81,69,4,641.13,2025-07-10,0
2451,129,84,4,22480,2025-11-17,0
2452,28,46,4,8572.85,2025-05-18,0
2453,9,75,4,21813.77,2025-01-24,0
2454,159,59,1,2060.92,2025-03-20,0
2455,120,72,1,30722.03,2025-04-20,0
2456,71,46,2,40216.27,2025-09-07,0
2457,199,40,4,26862.18,2025-02-09,0
2458,87,40,1,17430.89,2025-06-29,0
2459,177,65,4,20480.92,2025-08-13,0
2460,50,87,2,48625.26,2025-07-20,0
2461,105,65,3,47597.34,2025-09-12,0
2462,119,71,4,45496.97,2025-03-06,0
2463,194,85,2,6468.43,2025-10-11,0
2464,91,5,1,47355.68,2025-05-03,0
2465,123,83,2,13885.33,2025-10-30,0
2466,35,81,1,24016.19,2025-04-02,0
2467,12,3,2,21341.98,2025-06-24,0
2468,30,23,2,38624.92,2025-04-06,0
2469,182,80,2,32317,2025-12-13,0
2470,180,50,1,38726.91,2025-04-23,0
2471,11,56,4,40310.75,2025-04-15,0
2472,45,33,3,6913.4,2025-04-12,0
2473,9,70,2,24542.2,2025-05-28,0
2474,35,14,4,1892.08,2025-10-24,0
